Document_ID,CEFR,dep_---,dep_IDF,dep_MOD,dep_OBJ,dep_PRD,dep_SBJ,dep_TMZ,dep_TPC,pos_ADJ,pos_ADP,pos_ADV,pos_AUX,pos_CCONJ,pos_DET,pos_INTJ,pos_NOUN,pos_NUM,pos_PART,pos_PRON,pos_PROPN,pos_PUNCT,pos_SCONJ,pos_VERB,pos_X,depPOS_---(ADJ),depPOS_---(ADP),depPOS_---(ADV),depPOS_---(CCONJ),depPOS_---(DET),depPOS_---(NOUN),depPOS_---(PRON),depPOS_---(PROPN),depPOS_---(PUNCT),depPOS_---(SCONJ),depPOS_---(VERB),depPOS_IDF(ADJ),depPOS_IDF(ADP),depPOS_IDF(ADV),depPOS_IDF(DET),depPOS_IDF(NOUN),depPOS_IDF(NUM),depPOS_IDF(PRON),depPOS_IDF(PROPN),depPOS_IDF(SCONJ),depPOS_IDF(VERB),depPOS_MOD(ADJ),depPOS_MOD(ADP),depPOS_MOD(ADV),depPOS_MOD(AUX),depPOS_MOD(CCONJ),depPOS_MOD(DET),depPOS_MOD(INTJ),depPOS_MOD(NOUN),depPOS_MOD(NUM),depPOS_MOD(PART),depPOS_MOD(PRON),depPOS_MOD(PROPN),depPOS_MOD(PUNCT),depPOS_MOD(SCONJ),depPOS_MOD(VERB),depPOS_MOD(X),depPOS_OBJ(ADJ),depPOS_OBJ(ADP),depPOS_OBJ(ADV),depPOS_OBJ(CCONJ),depPOS_OBJ(DET),depPOS_OBJ(INTJ),depPOS_OBJ(NOUN),depPOS_OBJ(NUM),depPOS_OBJ(PART),depPOS_OBJ(PRON),depPOS_OBJ(PROPN),depPOS_OBJ(SCONJ),depPOS_OBJ(VERB),depPOS_PRD(ADJ),depPOS_PRD(ADP),depPOS_PRD(ADV),depPOS_PRD(CCONJ),depPOS_PRD(NOUN),depPOS_PRD(NUM),depPOS_PRD(PRON),depPOS_PRD(PROPN),depPOS_PRD(SCONJ),depPOS_PRD(VERB),depPOS_PRD(X),depPOS_SBJ(ADJ),depPOS_SBJ(DET),depPOS_SBJ(NOUN),depPOS_SBJ(NUM),depPOS_SBJ(PRON),depPOS_SBJ(PROPN),depPOS_SBJ(SCONJ),depPOS_SBJ(VERB),depPOS_TMZ(NOUN),depPOS_TPC(ADJ),depPOS_TPC(ADP),depPOS_TPC(DET),depPOS_TPC(NOUN),depPOS_TPC(PRON),depPOS_TPC(PROPN),n_tokens,dep_---_per_token,dep_IDF_per_token,dep_MOD_per_token,dep_OBJ_per_token,dep_PRD_per_token,dep_SBJ_per_token,dep_TMZ_per_token,dep_TPC_per_token,pos_ADJ_per_token,pos_ADP_per_token,pos_ADV_per_token,pos_AUX_per_token,pos_CCONJ_per_token,pos_DET_per_token,pos_INTJ_per_token,pos_NOUN_per_token,pos_NUM_per_token,pos_PART_per_token,pos_PRON_per_token,pos_PROPN_per_token,pos_PUNCT_per_token,pos_SCONJ_per_token,pos_VERB_per_token,pos_X_per_token,depPOS_---(ADJ)_per_token,depPOS_---(ADP)_per_token,depPOS_---(ADV)_per_token,depPOS_---(CCONJ)_per_token,depPOS_---(DET)_per_token,depPOS_---(NOUN)_per_token,depPOS_---(PRON)_per_token,depPOS_---(PROPN)_per_token,depPOS_---(PUNCT)_per_token,depPOS_---(SCONJ)_per_token,depPOS_---(VERB)_per_token,depPOS_IDF(ADJ)_per_token,depPOS_IDF(ADP)_per_token,depPOS_IDF(ADV)_per_token,depPOS_IDF(DET)_per_token,depPOS_IDF(NOUN)_per_token,depPOS_IDF(NUM)_per_token,depPOS_IDF(PRON)_per_token,depPOS_IDF(PROPN)_per_token,depPOS_IDF(SCONJ)_per_token,depPOS_IDF(VERB)_per_token,depPOS_MOD(ADJ)_per_token,depPOS_MOD(ADP)_per_token,depPOS_MOD(ADV)_per_token,depPOS_MOD(AUX)_per_token,depPOS_MOD(CCONJ)_per_token,depPOS_MOD(DET)_per_token,depPOS_MOD(INTJ)_per_token,depPOS_MOD(NOUN)_per_token,depPOS_MOD(NUM)_per_token,depPOS_MOD(PART)_per_token,depPOS_MOD(PRON)_per_token,depPOS_MOD(PROPN)_per_token,depPOS_MOD(PUNCT)_per_token,depPOS_MOD(SCONJ)_per_token,depPOS_MOD(VERB)_per_token,depPOS_MOD(X)_per_token,depPOS_OBJ(ADJ)_per_token,depPOS_OBJ(ADP)_per_token,depPOS_OBJ(ADV)_per_token,depPOS_OBJ(CCONJ)_per_token,depPOS_OBJ(DET)_per_token,depPOS_OBJ(INTJ)_per_token,depPOS_OBJ(NOUN)_per_token,depPOS_OBJ(NUM)_per_token,depPOS_OBJ(PART)_per_token,depPOS_OBJ(PRON)_per_token,depPOS_OBJ(PROPN)_per_token,depPOS_OBJ(SCONJ)_per_token,depPOS_OBJ(VERB)_per_token,depPOS_PRD(ADJ)_per_token,depPOS_PRD(ADP)_per_token,depPOS_PRD(ADV)_per_token,depPOS_PRD(CCONJ)_per_token,depPOS_PRD(NOUN)_per_token,depPOS_PRD(NUM)_per_token,depPOS_PRD(PRON)_per_token,depPOS_PRD(PROPN)_per_token,depPOS_PRD(SCONJ)_per_token,depPOS_PRD(VERB)_per_token,depPOS_PRD(X)_per_token,depPOS_SBJ(ADJ)_per_token,depPOS_SBJ(DET)_per_token,depPOS_SBJ(NOUN)_per_token,depPOS_SBJ(NUM)_per_token,depPOS_SBJ(PRON)_per_token,depPOS_SBJ(PROPN)_per_token,depPOS_SBJ(SCONJ)_per_token,depPOS_SBJ(VERB)_per_token,depPOS_TMZ(NOUN)_per_token,depPOS_TPC(ADJ)_per_token,depPOS_TPC(ADP)_per_token,depPOS_TPC(DET)_per_token,depPOS_TPC(NOUN)_per_token,depPOS_TPC(PRON)_per_token,depPOS_TPC(PROPN)_per_token
AR-130-93285,B1,5,21,48,24,2,9,0,4,16,10,3,0,9,0,0,43,0,0,12,0,9,4,7,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,13,0,8,0,0,0,13,9,3,0,9,0,0,2,0,0,2,0,9,0,1,0,3,0,0,0,0,0,14,0,0,1,0,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,1,0,1,0,0,0,0,0,4,0,0,113,0.04424778761061947,0.18584070796460178,0.4247787610619469,0.21238938053097345,0.017699115044247787,0.07964601769911504,0.0,0.035398230088495575,0.1415929203539823,0.08849557522123894,0.02654867256637168,0.0,0.07964601769911504,0.0,0.0,0.3805309734513274,0.0,0.0,0.10619469026548672,0.0,0.07964601769911504,0.035398230088495575,0.061946902654867256,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.0,0.008849557522123894,0.008849557522123894,0.0,0.0,0.0,0.0,0.11504424778761062,0.0,0.07079646017699115,0.0,0.0,0.0,0.11504424778761062,0.07964601769911504,0.02654867256637168,0.0,0.07964601769911504,0.0,0.0,0.017699115044247787,0.0,0.0,0.017699115044247787,0.0,0.07964601769911504,0.0,0.008849557522123894,0.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.12389380530973451,0.0,0.0,0.008849557522123894,0.0,0.017699115044247787,0.035398230088495575,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.061946902654867256,0.0,0.008849557522123894,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.035398230088495575,0.0,0.0
AR-130-93459,B1,6,41,93,70,5,17,0,2,15,42,1,1,19,3,0,88,0,3,18,1,12,8,23,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,30,0,10,1,0,0,9,38,1,1,17,0,0,4,0,3,1,0,12,3,4,0,6,2,0,1,3,0,38,0,0,4,0,2,14,0,2,0,0,0,0,0,0,1,2,0,0,0,13,0,2,0,2,0,0,0,0,0,1,1,0,234,0.02564102564102564,0.1752136752136752,0.3974358974358974,0.29914529914529914,0.021367521367521368,0.07264957264957266,0.0,0.008547008547008548,0.0641025641025641,0.1794871794871795,0.004273504273504274,0.004273504273504274,0.0811965811965812,0.01282051282051282,0.0,0.37606837606837606,0.0,0.01282051282051282,0.07692307692307693,0.004273504273504274,0.05128205128205128,0.03418803418803419,0.09829059829059829,0.0,0.0,0.0,0.0,0.004273504273504274,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.1282051282051282,0.0,0.042735042735042736,0.004273504273504274,0.0,0.0,0.038461538461538464,0.1623931623931624,0.004273504273504274,0.004273504273504274,0.07264957264957266,0.0,0.0,0.017094017094017096,0.0,0.01282051282051282,0.004273504273504274,0.0,0.05128205128205128,0.01282051282051282,0.017094017094017096,0.0,0.02564102564102564,0.008547008547008548,0.0,0.004273504273504274,0.01282051282051282,0.0,0.1623931623931624,0.0,0.0,0.017094017094017096,0.0,0.008547008547008548,0.05982905982905983,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0.008547008547008548,0.0,0.0,0.0,0.05555555555555555,0.0,0.008547008547008548,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0.004273504273504274,0.0
AR-130-93749,B2,6,16,91,48,6,15,0,1,26,25,1,2,21,3,0,54,0,5,12,0,12,6,16,0,0,1,0,2,0,0,0,0,0,0,3,1,0,0,0,8,0,6,0,1,0,18,23,0,2,19,2,0,4,0,5,1,0,12,1,4,0,2,0,1,0,0,0,34,0,0,2,0,4,5,0,1,0,0,1,0,0,0,0,4,0,5,1,6,0,3,0,0,0,0,0,0,0,1,0,0,183,0.03278688524590164,0.08743169398907104,0.4972677595628415,0.26229508196721313,0.03278688524590164,0.08196721311475409,0.0,0.00546448087431694,0.14207650273224043,0.1366120218579235,0.00546448087431694,0.01092896174863388,0.11475409836065574,0.01639344262295082,0.0,0.29508196721311475,0.0,0.0273224043715847,0.06557377049180328,0.0,0.06557377049180328,0.03278688524590164,0.08743169398907104,0.0,0.0,0.00546448087431694,0.0,0.01092896174863388,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.00546448087431694,0.0,0.0,0.0,0.04371584699453552,0.0,0.03278688524590164,0.0,0.00546448087431694,0.0,0.09836065573770492,0.12568306010928962,0.0,0.01092896174863388,0.10382513661202186,0.01092896174863388,0.0,0.02185792349726776,0.0,0.0273224043715847,0.00546448087431694,0.0,0.06557377049180328,0.00546448087431694,0.02185792349726776,0.0,0.01092896174863388,0.0,0.00546448087431694,0.0,0.0,0.0,0.18579234972677597,0.0,0.0,0.01092896174863388,0.0,0.02185792349726776,0.0273224043715847,0.0,0.00546448087431694,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.0,0.02185792349726776,0.0,0.0273224043715847,0.00546448087431694,0.03278688524590164,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.0,0.0
AR-130-94052,B1,8,52,172,89,11,30,0,3,35,56,3,3,27,5,0,125,2,4,37,1,24,13,30,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,34,0,17,0,0,0,23,51,2,3,27,4,0,15,2,4,2,1,24,7,7,0,8,2,0,0,0,0,57,0,0,7,0,4,11,3,3,0,0,0,0,0,0,0,5,0,0,0,18,0,10,0,2,0,0,0,0,1,1,1,0,365,0.021917808219178082,0.14246575342465753,0.4712328767123288,0.24383561643835616,0.030136986301369864,0.0821917808219178,0.0,0.00821917808219178,0.0958904109589041,0.15342465753424658,0.00821917808219178,0.00821917808219178,0.07397260273972603,0.0136986301369863,0.0,0.3424657534246575,0.005479452054794521,0.010958904109589041,0.10136986301369863,0.0027397260273972603,0.06575342465753424,0.03561643835616438,0.0821917808219178,0.0,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019178082191780823,0.0027397260273972603,0.0,0.0,0.0,0.09315068493150686,0.0,0.04657534246575343,0.0,0.0,0.0,0.06301369863013699,0.13972602739726028,0.005479452054794521,0.00821917808219178,0.07397260273972603,0.010958904109589041,0.0,0.0410958904109589,0.005479452054794521,0.010958904109589041,0.005479452054794521,0.0027397260273972603,0.06575342465753424,0.019178082191780823,0.019178082191780823,0.0,0.021917808219178082,0.005479452054794521,0.0,0.0,0.0,0.0,0.15616438356164383,0.0,0.0,0.019178082191780823,0.0,0.010958904109589041,0.030136986301369864,0.00821917808219178,0.00821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.049315068493150684,0.0,0.0273972602739726,0.0,0.005479452054794521,0.0,0.0,0.0,0.0,0.0027397260273972603,0.0027397260273972603,0.0027397260273972603,0.0
AR-130-94320,B2,7,47,123,74,6,20,0,0,23,40,3,2,26,5,0,96,0,2,34,1,18,4,23,0,0,2,0,1,0,3,0,0,0,1,0,1,0,0,0,29,0,16,1,0,0,16,35,3,2,25,4,0,9,0,2,2,0,18,0,7,0,5,1,0,0,0,0,42,0,0,13,0,1,12,0,2,0,0,0,0,0,0,0,4,0,1,1,13,0,3,0,2,0,0,0,0,0,0,0,0,277,0.02527075812274368,0.16967509025270758,0.44404332129963897,0.26714801444043323,0.021660649819494584,0.07220216606498195,0.0,0.0,0.08303249097472924,0.1444043321299639,0.010830324909747292,0.007220216606498195,0.09386281588447654,0.018050541516245487,0.0,0.34657039711191334,0.0,0.007220216606498195,0.12274368231046931,0.0036101083032490976,0.06498194945848375,0.01444043321299639,0.08303249097472924,0.0,0.0,0.007220216606498195,0.0,0.0036101083032490976,0.0,0.010830324909747292,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0036101083032490976,0.0,0.0,0.0,0.10469314079422383,0.0,0.05776173285198556,0.0036101083032490976,0.0,0.0,0.05776173285198556,0.1263537906137184,0.010830324909747292,0.007220216606498195,0.09025270758122744,0.01444043321299639,0.0,0.032490974729241874,0.0,0.007220216606498195,0.007220216606498195,0.0,0.06498194945848375,0.0,0.02527075812274368,0.0,0.018050541516245487,0.0036101083032490976,0.0,0.0,0.0,0.0,0.15162454873646208,0.0,0.0,0.04693140794223827,0.0,0.0036101083032490976,0.04332129963898917,0.0,0.007220216606498195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01444043321299639,0.0,0.0036101083032490976,0.0036101083032490976,0.04693140794223827,0.0,0.010830324909747292,0.0,0.007220216606498195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-94968,B1,10,43,117,72,3,18,0,2,27,38,2,1,30,1,0,117,0,1,15,0,16,2,15,0,0,3,0,0,0,2,0,0,0,0,5,2,0,0,0,33,0,7,0,1,0,19,34,2,1,30,0,0,8,0,1,1,0,16,0,5,0,4,1,0,0,1,0,57,0,0,5,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,15,0,2,0,1,0,0,0,0,0,2,0,0,265,0.03773584905660377,0.16226415094339622,0.44150943396226416,0.27169811320754716,0.011320754716981131,0.06792452830188679,0.0,0.007547169811320755,0.1018867924528302,0.14339622641509434,0.007547169811320755,0.0037735849056603774,0.11320754716981132,0.0037735849056603774,0.0,0.44150943396226416,0.0,0.0037735849056603774,0.05660377358490566,0.0,0.06037735849056604,0.007547169811320755,0.05660377358490566,0.0,0.0,0.011320754716981131,0.0,0.0,0.0,0.007547169811320755,0.0,0.0,0.0,0.0,0.018867924528301886,0.007547169811320755,0.0,0.0,0.0,0.12452830188679245,0.0,0.026415094339622643,0.0,0.0037735849056603774,0.0,0.07169811320754717,0.12830188679245283,0.007547169811320755,0.0037735849056603774,0.11320754716981132,0.0,0.0,0.03018867924528302,0.0,0.0037735849056603774,0.0037735849056603774,0.0,0.06037735849056604,0.0,0.018867924528301886,0.0,0.01509433962264151,0.0037735849056603774,0.0,0.0,0.0037735849056603774,0.0,0.21509433962264152,0.0,0.0,0.018867924528301886,0.0,0.0,0.01509433962264151,0.007547169811320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037735849056603774,0.0,0.0,0.0,0.05660377358490566,0.0,0.007547169811320755,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.007547169811320755,0.0,0.0
AR-130-94976,C1,11,47,154,70,6,22,0,2,30,38,8,0,24,10,0,115,0,1,16,7,28,7,28,0,1,0,2,0,0,0,0,0,0,0,8,0,0,0,0,37,0,8,2,0,0,22,37,5,0,24,6,0,17,0,1,1,3,28,4,6,0,4,1,1,0,2,0,45,0,0,5,1,2,9,1,0,0,0,0,0,0,0,0,5,0,2,2,14,0,2,1,1,0,0,0,0,0,2,0,0,312,0.035256410256410256,0.15064102564102563,0.4935897435897436,0.22435897435897437,0.019230769230769232,0.07051282051282051,0.0,0.00641025641025641,0.09615384615384616,0.12179487179487179,0.02564102564102564,0.0,0.07692307692307693,0.03205128205128205,0.0,0.3685897435897436,0.0,0.003205128205128205,0.05128205128205128,0.022435897435897436,0.08974358974358974,0.022435897435897436,0.08974358974358974,0.0,0.003205128205128205,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.11858974358974358,0.0,0.02564102564102564,0.00641025641025641,0.0,0.0,0.07051282051282051,0.11858974358974358,0.016025641025641024,0.0,0.07692307692307693,0.019230769230769232,0.0,0.05448717948717949,0.0,0.003205128205128205,0.003205128205128205,0.009615384615384616,0.08974358974358974,0.01282051282051282,0.019230769230769232,0.0,0.01282051282051282,0.003205128205128205,0.003205128205128205,0.0,0.00641025641025641,0.0,0.14423076923076922,0.0,0.0,0.016025641025641024,0.003205128205128205,0.00641025641025641,0.028846153846153848,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016025641025641024,0.0,0.00641025641025641,0.00641025641025641,0.04487179487179487,0.0,0.00641025641025641,0.003205128205128205,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0
AR-130-95365,B2,15,55,164,101,17,23,0,1,44,59,7,0,31,9,0,129,0,6,28,1,25,8,29,0,0,4,0,2,0,0,0,0,0,1,8,3,0,0,0,39,0,12,0,1,0,27,46,5,0,29,9,0,9,0,6,2,0,25,1,5,0,7,8,0,0,0,0,62,0,0,8,1,4,11,4,1,2,0,5,0,0,0,0,5,0,3,0,13,0,6,0,1,0,0,0,0,0,1,0,0,376,0.0398936170212766,0.14627659574468085,0.43617021276595747,0.26861702127659576,0.04521276595744681,0.061170212765957445,0.0,0.0026595744680851063,0.11702127659574468,0.15691489361702127,0.018617021276595744,0.0,0.08244680851063829,0.023936170212765957,0.0,0.34308510638297873,0.0,0.015957446808510637,0.07446808510638298,0.0026595744680851063,0.06648936170212766,0.02127659574468085,0.07712765957446809,0.0,0.0,0.010638297872340425,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0026595744680851063,0.02127659574468085,0.007978723404255319,0.0,0.0,0.0,0.10372340425531915,0.0,0.031914893617021274,0.0,0.0026595744680851063,0.0,0.07180851063829788,0.12234042553191489,0.013297872340425532,0.0,0.07712765957446809,0.023936170212765957,0.0,0.023936170212765957,0.0,0.015957446808510637,0.005319148936170213,0.0,0.06648936170212766,0.0026595744680851063,0.013297872340425532,0.0,0.018617021276595744,0.02127659574468085,0.0,0.0,0.0,0.0,0.16489361702127658,0.0,0.0,0.02127659574468085,0.0026595744680851063,0.010638297872340425,0.02925531914893617,0.010638297872340425,0.0026595744680851063,0.005319148936170213,0.0,0.013297872340425532,0.0,0.0,0.0,0.0,0.013297872340425532,0.0,0.007978723404255319,0.0,0.034574468085106384,0.0,0.015957446808510637,0.0,0.0026595744680851063,0.0,0.0,0.0,0.0,0.0,0.0026595744680851063,0.0,0.0
AR-130-95601,B2,11,57,171,98,7,14,0,0,48,65,2,0,27,6,0,143,1,1,20,3,13,2,27,0,0,2,0,0,0,0,0,0,0,0,9,1,0,0,0,47,0,8,0,0,1,38,57,2,0,27,6,0,13,0,1,1,0,13,0,13,0,8,3,0,0,0,0,72,1,0,8,2,1,3,1,3,0,0,2,0,0,0,0,1,0,0,0,9,0,3,1,1,0,0,0,0,0,0,0,0,358,0.030726256983240222,0.15921787709497207,0.4776536312849162,0.2737430167597765,0.019553072625698324,0.03910614525139665,0.0,0.0,0.1340782122905028,0.18156424581005587,0.00558659217877095,0.0,0.07541899441340782,0.01675977653631285,0.0,0.3994413407821229,0.002793296089385475,0.002793296089385475,0.055865921787709494,0.008379888268156424,0.036312849162011177,0.00558659217877095,0.07541899441340782,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025139664804469275,0.002793296089385475,0.0,0.0,0.0,0.13128491620111732,0.0,0.0223463687150838,0.0,0.0,0.002793296089385475,0.10614525139664804,0.15921787709497207,0.00558659217877095,0.0,0.07541899441340782,0.01675977653631285,0.0,0.036312849162011177,0.0,0.002793296089385475,0.002793296089385475,0.0,0.036312849162011177,0.0,0.036312849162011177,0.0,0.0223463687150838,0.008379888268156424,0.0,0.0,0.0,0.0,0.2011173184357542,0.002793296089385475,0.0,0.0223463687150838,0.00558659217877095,0.002793296089385475,0.008379888268156424,0.002793296089385475,0.008379888268156424,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.002793296089385475,0.0,0.0,0.0,0.025139664804469275,0.0,0.008379888268156424,0.002793296089385475,0.002793296089385475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-95626,C1,7,40,164,103,10,36,0,0,16,44,8,4,34,8,0,111,0,3,47,5,29,9,42,0,3,0,0,1,0,1,0,0,0,0,2,1,0,0,0,21,0,17,1,0,0,8,40,4,4,33,3,0,14,0,2,5,1,29,4,17,0,2,1,4,0,2,0,52,0,1,18,0,2,21,2,3,0,0,1,0,2,0,0,2,0,0,3,22,0,5,3,3,0,0,0,0,0,0,0,0,360,0.019444444444444445,0.1111111111111111,0.45555555555555555,0.2861111111111111,0.027777777777777776,0.1,0.0,0.0,0.044444444444444446,0.12222222222222222,0.022222222222222223,0.011111111111111112,0.09444444444444444,0.022222222222222223,0.0,0.30833333333333335,0.0,0.008333333333333333,0.13055555555555556,0.013888888888888888,0.08055555555555556,0.025,0.11666666666666667,0.0,0.008333333333333333,0.0,0.0,0.002777777777777778,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.005555555555555556,0.002777777777777778,0.0,0.0,0.0,0.058333333333333334,0.0,0.04722222222222222,0.002777777777777778,0.0,0.0,0.022222222222222223,0.1111111111111111,0.011111111111111112,0.011111111111111112,0.09166666666666666,0.008333333333333333,0.0,0.03888888888888889,0.0,0.005555555555555556,0.013888888888888888,0.002777777777777778,0.08055555555555556,0.011111111111111112,0.04722222222222222,0.0,0.005555555555555556,0.002777777777777778,0.011111111111111112,0.0,0.005555555555555556,0.0,0.14444444444444443,0.0,0.002777777777777778,0.05,0.0,0.005555555555555556,0.058333333333333334,0.005555555555555556,0.008333333333333333,0.0,0.0,0.002777777777777778,0.0,0.005555555555555556,0.0,0.0,0.005555555555555556,0.0,0.0,0.008333333333333333,0.06111111111111111,0.0,0.013888888888888888,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-95796,C1,12,44,128,84,5,21,0,4,23,46,3,5,22,9,0,106,0,2,29,0,21,3,29,0,0,0,1,0,0,1,0,0,0,0,10,1,0,0,0,32,0,11,0,0,0,12,41,1,5,22,6,0,4,0,2,3,0,21,0,11,0,3,3,1,0,1,0,54,0,0,11,0,3,8,2,2,0,0,1,0,0,0,0,0,0,5,2,11,0,3,0,0,0,0,0,0,0,3,1,0,298,0.040268456375838924,0.1476510067114094,0.42953020134228187,0.28187919463087246,0.016778523489932886,0.07046979865771812,0.0,0.013422818791946308,0.07718120805369127,0.15436241610738255,0.010067114093959731,0.016778523489932886,0.0738255033557047,0.030201342281879196,0.0,0.35570469798657717,0.0,0.006711409395973154,0.09731543624161074,0.0,0.07046979865771812,0.010067114093959731,0.09731543624161074,0.0,0.0,0.0,0.003355704697986577,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.03355704697986577,0.003355704697986577,0.0,0.0,0.0,0.10738255033557047,0.0,0.03691275167785235,0.0,0.0,0.0,0.040268456375838924,0.13758389261744966,0.003355704697986577,0.016778523489932886,0.0738255033557047,0.020134228187919462,0.0,0.013422818791946308,0.0,0.006711409395973154,0.010067114093959731,0.0,0.07046979865771812,0.0,0.03691275167785235,0.0,0.010067114093959731,0.010067114093959731,0.003355704697986577,0.0,0.003355704697986577,0.0,0.18120805369127516,0.0,0.0,0.03691275167785235,0.0,0.010067114093959731,0.026845637583892617,0.006711409395973154,0.006711409395973154,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.016778523489932886,0.006711409395973154,0.03691275167785235,0.0,0.010067114093959731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010067114093959731,0.003355704697986577,0.0
AR-130-95921,B1,15,66,176,105,13,35,0,1,27,46,2,3,37,4,0,145,2,9,40,1,30,14,51,0,1,1,1,0,0,0,0,0,0,0,12,0,0,0,1,39,0,25,0,1,0,17,41,0,3,37,2,0,25,0,9,1,0,30,2,9,0,2,3,1,0,1,0,55,0,0,10,1,10,22,3,1,0,0,1,0,0,0,0,8,0,4,0,24,2,4,0,1,0,0,0,0,0,1,0,0,411,0.0364963503649635,0.16058394160583941,0.4282238442822384,0.25547445255474455,0.031630170316301706,0.0851581508515815,0.0,0.0024330900243309003,0.06569343065693431,0.11192214111922141,0.004866180048661801,0.0072992700729927005,0.09002433090024331,0.009732360097323601,0.0,0.35279805352798055,0.004866180048661801,0.021897810218978103,0.09732360097323602,0.0024330900243309003,0.072992700729927,0.0340632603406326,0.12408759124087591,0.0,0.0024330900243309003,0.0024330900243309003,0.0024330900243309003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029197080291970802,0.0,0.0,0.0,0.0024330900243309003,0.0948905109489051,0.0,0.06082725060827251,0.0,0.0024330900243309003,0.0,0.0413625304136253,0.09975669099756691,0.0,0.0072992700729927005,0.09002433090024331,0.004866180048661801,0.0,0.06082725060827251,0.0,0.021897810218978103,0.0024330900243309003,0.0,0.072992700729927,0.004866180048661801,0.021897810218978103,0.0,0.004866180048661801,0.0072992700729927005,0.0024330900243309003,0.0,0.0024330900243309003,0.0,0.13381995133819952,0.0,0.0,0.024330900243309004,0.0024330900243309003,0.024330900243309004,0.0535279805352798,0.0072992700729927005,0.0024330900243309003,0.0,0.0,0.0024330900243309003,0.0,0.0,0.0,0.0,0.019464720194647202,0.0,0.009732360097323601,0.0,0.058394160583941604,0.004866180048661801,0.009732360097323601,0.0,0.0024330900243309003,0.0,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0,0.0
