Document_ID,sentences,avg_syllables_per_word,max_syllables,avg_unique_lemmas,avg_unique_lemma_pos,avg_camel_tokens,CEFR
AR_gpt-4o_1_1_10,16,2.05625,5.0,4.875,4.875,6.375,A1
AR_gpt-4o_1_1_11,14,2.1019968127110986,5.0,8.428571428571429,8.428571428571429,10.142857142857142,A2
AR_gpt-4o_1_1_12,11,2.143919716646989,4.0,8.363636363636363,8.363636363636363,10.0,A2
AR_gpt-4o_1_1_13,14,2.05734126984127,4.0,7.571428571428571,7.571428571428571,9.357142857142858,A2
AR_gpt-4o_1_1_14,13,2.058656087502241,5.0,8.538461538461538,8.538461538461538,10.23076923076923,A2
AR_gpt-4o_1_1_15,14,2.0282613045218087,4.0,8.285714285714286,8.285714285714286,10.142857142857142,A2
AR_gpt-4o_1_1_16,12,2.0551282051282054,5.0,8.25,8.25,9.916666666666666,A2
AR_gpt-4o_1_1_17,12,2.168806425056425,5.0,8.25,8.25,9.916666666666666,A2
AR_gpt-4o_1_1_18,16,2.0732954545454545,5.0,7.125,7.125,8.6875,A2
AR_gpt-4o_1_1_19,12,2.0873270248270246,4.0,8.583333333333334,8.583333333333334,10.416666666666666,A2
AR_gpt-4o_1_1_2,18,1.987962962962963,4.0,4.166666666666667,4.166666666666667,5.444444444444445,A1
AR_gpt-4o_1_1_20,15,2.14023162023162,4.0,8.533333333333333,8.533333333333333,10.266666666666667,A2
AR_gpt-4o_1_1_3,16,2.0880952380952382,5.0,5.375,5.375,6.875,A1
AR_gpt-4o_1_1_4,21,2.0045729402872263,4.0,5.142857142857143,5.142857142857143,6.714285714285714,A1
AR_gpt-4o_1_1_5,20,1.9391666666666665,4.0,4.55,4.55,5.95,A1
AR_gpt-4o_1_1_6,15,2.11994708994709,4.0,5.133333333333334,5.133333333333334,6.533333333333333,A1
AR_gpt-4o_1_1_7,22,1.9574675324675326,4.0,4.363636363636363,4.363636363636363,5.7272727272727275,A1
AR_gpt-4o_1_1_8,17,1.972408963585434,4.0,4.9411764705882355,4.9411764705882355,6.352941176470588,A1
AR_gpt-4o_1_1_9,15,2.0012602212602215,5.0,6.933333333333334,6.933333333333334,8.666666666666666,A1
AR_gpt-4o_1_22_421,16,2.070188492063492,5.0,7.125,7.125,8.3125,A1
AR_gpt-4o_1_22_422,12,2.1145502645502643,4.0,5.666666666666667,5.666666666666667,6.833333333333333,A1
AR_gpt-4o_1_22_423,16,2.138293650793651,4.0,5.4375,5.4375,6.6875,A1
AR_gpt-4o_1_22_424,19,2.049624060150376,4.0,5.105263157894737,5.105263157894737,6.473684210526316,A1
AR_gpt-4o_1_22_425,19,2.0041771094402674,4.0,6.157894736842105,6.157894736842105,7.473684210526316,A1
AR_gpt-4o_1_22_426,10,1.9383080808080808,4.0,7.3,7.3,8.7,A1
AR_gpt-4o_1_22_427,12,2.132680976430976,5.0,6.25,6.25,7.75,A1
AR_gpt-4o_1_22_428,10,1.9233333333333333,4.0,6.3,6.3,7.8,A1
AR_gpt-4o_1_22_429,15,2.009307359307359,5.0,7.2,7.2,8.666666666666666,A1
AR_gpt-4o_1_22_430,10,2.1012878787878786,4.0,7.3,7.3,9.0,A1
AR_gpt-4o_1_22_431,15,2.047948717948718,6.0,10.466666666666667,10.466666666666667,12.733333333333333,A2
AR_gpt-4o_1_22_432,17,1.8999751882104823,4.0,7.882352941176471,7.882352941176471,9.647058823529411,A2
AR_gpt-4o_1_22_433,16,2.096924603174603,4.0,6.875,6.875,8.4375,A2
AR_gpt-4o_1_22_434,14,2.245868020868021,5.0,8.5,8.5,10.071428571428571,A2
AR_gpt-4o_1_22_435,12,2.238992488992489,5.0,9.333333333333334,9.333333333333334,11.0,A2
AR_gpt-4o_1_22_436,12,2.006132756132756,4.0,8.166666666666666,8.166666666666666,9.5,A2
AR_gpt-4o_1_22_437,17,1.9332208641032171,4.0,8.117647058823529,8.117647058823529,9.588235294117647,A2
AR_gpt-4o_1_22_438,11,2.1654171585989768,4.0,8.909090909090908,8.909090909090908,10.363636363636363,A2
AR_gpt-4o_1_22_439,17,2.0262561483923713,4.0,8.647058823529411,8.647058823529411,10.411764705882353,A2
AR_gpt-4o_1_22_440,16,1.9776770104895105,4.0,8.0,8.0,9.9375,A2
AR_gpt-4o_1_2_21,16,2.159375,4.0,4.5625,4.5625,5.5625,A1
AR_gpt-4o_1_2_22,10,2.0706349206349204,4.0,5.7,5.7,6.9,A1
AR_gpt-4o_1_2_23,8,2.087702922077922,4.0,8.0,8.0,9.25,A1
AR_gpt-4o_1_2_24,9,2.2377024210357543,5.0,8.0,8.0,9.777777777777779,A1
AR_gpt-4o_1_2_25,8,2.187026515151515,4.0,8.375,8.375,10.0,A1
AR_gpt-4o_1_2_26,11,2.033333333333333,4.0,5.0,5.0,6.090909090909091,A1
AR_gpt-4o_1_2_27,9,2.1574074074074074,4.0,6.888888888888889,6.888888888888889,8.11111111111111,A1
AR_gpt-4o_1_2_28,11,2.2133477633477634,5.0,6.363636363636363,6.363636363636363,7.545454545454546,A1
AR_gpt-4o_1_2_29,14,1.9606575963718822,4.0,5.785714285714286,5.785714285714286,7.0,A1
AR_gpt-4o_1_2_30,14,2.05,4.0,4.714285714285714,4.714285714285714,5.714285714285714,A1
AR_gpt-4o_1_2_31,7,2.3196755625327055,5.0,11.285714285714286,11.285714285714286,12.857142857142858,A2
AR_gpt-4o_1_2_32,8,2.186268939393939,4.0,7.5,7.5,9.125,A2
AR_gpt-4o_1_2_33,8,2.4809027777777777,5.0,7.75,7.75,9.125,A2
AR_gpt-4o_1_2_34,9,2.384463684463684,4.0,8.0,8.0,9.333333333333334,A2
AR_gpt-4o_1_2_35,10,2.5370424836601306,5.0,8.7,8.7,10.0,A2
AR_gpt-4o_1_2_36,11,2.2631313131313133,5.0,7.181818181818182,7.181818181818182,8.363636363636363,A2
AR_gpt-4o_1_2_37,10,2.248088023088023,4.0,7.7,7.7,9.3,A2
AR_gpt-4o_1_2_38,9,2.392696809363476,6.0,7.666666666666667,7.666666666666667,8.88888888888889,A2
AR_gpt-4o_1_2_39,9,2.393342151675485,4.0,7.555555555555555,7.555555555555555,8.88888888888889,A2
AR_gpt-4o_1_2_40,9,2.3247154080487413,6.0,8.88888888888889,8.88888888888889,10.333333333333334,A2
AR_gpt-4o_1_31_601,15,2.097852332852333,6.0,6.4,6.4,7.733333333333333,A1
AR_gpt-4o_1_31_602,14,2.2145408163265308,4.0,6.714285714285714,6.714285714285714,8.142857142857142,A1
AR_gpt-4o_1_31_603,26,2.241025641025641,4.0,4.269230769230769,4.269230769230769,5.384615384615385,A1
AR_gpt-4o_1_31_604,12,2.152849927849928,4.0,6.833333333333333,6.833333333333333,8.333333333333334,A1
AR_gpt-4o_1_31_605,14,2.2717480931766647,4.0,6.285714285714286,6.357142857142857,7.785714285714286,A1
AR_gpt-4o_1_31_606,16,2.130952380952381,4.0,5.5625,5.5625,6.75,A1
AR_gpt-4o_1_31_607,14,2.1427154195011338,4.0,5.5,5.5,6.714285714285714,A1
AR_gpt-4o_1_31_608,18,2.2141534391534394,5.0,5.166666666666667,5.166666666666667,6.333333333333333,A1
AR_gpt-4o_1_31_609,16,2.126860119047619,4.0,6.0625,6.0625,7.375,A1
AR_gpt-4o_1_31_610,20,2.1473214285714284,4.0,5.3,5.3,6.55,A1
AR_gpt-4o_1_31_611,16,2.2118213383838383,5.0,7.75,7.75,9.375,A2
AR_gpt-4o_1_31_612,14,2.3045068027210887,5.0,7.428571428571429,7.428571428571429,8.714285714285714,A2
AR_gpt-4o_1_31_613,17,2.21165386900681,5.0,9.176470588235293,9.176470588235293,10.823529411764707,A2
AR_gpt-4o_1_31_614,12,2.1982473544973544,6.0,9.083333333333334,9.083333333333334,10.5,A2
AR_gpt-4o_1_31_615,9,2.4165821741802134,5.0,12.444444444444445,12.444444444444445,14.444444444444445,A2
AR_gpt-4o_1_31_616,16,2.2241319444444443,5.0,8.25,8.25,9.5,A2
AR_gpt-4o_1_31_617,16,2.335069444444444,5.0,7.1875,7.1875,8.4375,A2
AR_gpt-4o_1_31_618,14,2.2331632653061226,5.0,7.642857142857143,7.642857142857143,9.214285714285714,A2
AR_gpt-4o_1_31_619,18,2.2388005513005513,4.0,7.722222222222222,7.722222222222222,9.277777777777779,A2
AR_gpt-4o_1_31_620,12,2.373939255189255,5.0,9.0,9.0,10.5,A2
AR_gpt-4o_1_42_821,20,2.05375,5.0,4.3,4.3,5.35,A1
AR_gpt-4o_1_42_822,17,2.232002801120448,5.0,5.117647058823529,5.117647058823529,6.294117647058823,A1
AR_gpt-4o_1_42_823,20,2.163846153846154,5.0,4.8,4.8,6.2,A1
AR_gpt-4o_1_42_824,18,2.2644586894586896,4.0,6.388888888888889,6.388888888888889,7.666666666666667,A1
AR_gpt-4o_1_42_825,20,2.2103571428571427,5.0,4.5,4.5,5.75,A1
AR_gpt-4o_1_42_826,15,1.893174603174603,4.0,5.266666666666667,5.266666666666667,6.4,A1
AR_gpt-4o_1_42_827,15,2.256666666666667,5.0,5.6,5.6,7.0,A1
AR_gpt-4o_1_42_828,17,2.282501485442662,5.0,5.705882352941177,5.705882352941177,7.235294117647059,A1
AR_gpt-4o_1_42_829,20,2.1494642857142856,5.0,4.6,4.6,5.7,A1
AR_gpt-4o_1_42_830,14,2.164200680272109,5.0,4.928571428571429,4.928571428571429,6.0,A1
AR_gpt-4o_1_42_831,10,2.1861507936507936,4.0,8.6,8.6,10.3,A2
AR_gpt-4o_1_42_832,14,2.420328131252501,6.0,8.857142857142858,8.857142857142858,10.571428571428571,A2
AR_gpt-4o_1_42_833,16,2.2520077145077146,5.0,9.5,9.5,11.1875,A2
AR_gpt-4o_1_42_834,14,2.238555492126921,6.0,9.214285714285714,9.214285714285714,10.857142857142858,A2
AR_gpt-4o_1_42_835,15,2.474565897065897,6.0,9.6,9.6,11.266666666666667,A2
AR_gpt-4o_1_42_836,12,2.2661315536315536,5.0,9.166666666666666,9.166666666666666,10.75,A2
AR_gpt-4o_1_42_837,15,2.3504232804232803,5.0,8.4,8.4,10.0,A2
AR_gpt-4o_1_42_838,12,2.2524651274651277,4.0,10.583333333333334,10.583333333333334,12.5,A2
AR_gpt-4o_1_42_839,15,2.3437662337662335,6.0,8.666666666666666,8.666666666666666,10.133333333333333,A2
AR_gpt-4o_1_42_840,15,2.4571139971139973,6.0,9.933333333333334,9.933333333333334,12.133333333333333,A2
AR_gpt-4o_1_4_61,15,2.0089947089947087,5.0,5.666666666666667,5.666666666666667,7.333333333333333,A1
AR_gpt-4o_1_4_62,16,2.109052579365079,4.0,5.6875,5.6875,7.0625,A1
AR_gpt-4o_1_4_63,11,2.0454545454545454,4.0,5.909090909090909,5.909090909090909,7.363636363636363,A1
AR_gpt-4o_1_4_64,10,1.9580952380952379,4.0,5.9,5.9,7.2,A1
AR_gpt-4o_1_4_65,13,2.064102564102564,4.0,5.6923076923076925,5.6923076923076925,7.0,A1
AR_gpt-4o_1_4_66,17,2.115406162464986,4.0,5.882352941176471,5.882352941176471,7.352941176470588,A1
AR_gpt-4o_1_4_67,15,1.9927777777777778,4.0,5.733333333333333,5.733333333333333,7.2,A1
AR_gpt-4o_1_4_68,15,2.219365079365079,5.0,5.8,5.8,7.133333333333334,A1
AR_gpt-4o_1_4_69,15,2.0887301587301588,4.0,4.666666666666667,4.666666666666667,5.933333333333334,A1
AR_gpt-4o_1_4_70,14,2.093735827664399,5.0,7.714285714285714,7.714285714285714,9.214285714285714,A1
AR_gpt-4o_1_4_71,16,2.2112215909090907,5.0,8.25,8.25,10.0625,A2
AR_gpt-4o_1_4_72,14,2.313893844250987,5.0,8.285714285714286,8.285714285714286,10.357142857142858,A2
AR_gpt-4o_1_4_73,18,2.4003367003367,5.0,9.166666666666666,9.166666666666666,11.0,A2
AR_gpt-4o_1_4_74,15,2.1112962962962962,5.0,8.8,8.8,10.733333333333333,A2
AR_gpt-4o_1_4_75,18,2.102533269199936,4.0,8.11111111111111,8.11111111111111,9.944444444444445,A2
AR_gpt-4o_1_4_76,11,2.346704810341174,5.0,11.545454545454545,11.545454545454545,13.636363636363637,A2
AR_gpt-4o_1_4_77,15,2.292794612794613,5.0,8.666666666666666,8.666666666666666,10.8,A2
AR_gpt-4o_1_4_78,17,2.2988580047403575,5.0,8.235294117647058,8.235294117647058,10.058823529411764,A2
AR_gpt-4o_1_4_79,15,2.3441865541865545,5.0,8.6,8.6,10.133333333333333,A2
AR_gpt-4o_1_4_80,14,2.1488095238095237,5.0,7.285714285714286,7.285714285714286,8.785714285714286,A2
AR_gpt-4o_1_87_1721,15,2.201047690126637,5.0,12.2,12.2,14.466666666666667,B1
AR_gpt-4o_1_87_1722,15,2.236032301032301,4.0,12.466666666666667,12.466666666666667,15.0,B1
AR_gpt-4o_1_87_1723,17,2.215867629102923,5.0,10.705882352941176,10.705882352941176,12.764705882352942,B1
AR_gpt-4o_1_87_1724,15,2.320172858617131,6.0,13.133333333333333,13.133333333333333,15.666666666666666,B1
AR_gpt-4o_1_87_1725,13,2.1820675877534654,4.0,11.923076923076923,11.923076923076923,14.307692307692308,B1
AR_gpt-4o_1_87_1726,15,2.2532132390027124,5.0,12.8,12.8,15.8,B1
AR_gpt-4o_1_87_1727,15,2.4073348873348874,5.0,11.866666666666667,11.866666666666667,14.266666666666667,B1
AR_gpt-4o_1_87_1728,13,2.2264897260913394,5.0,14.538461538461538,14.538461538461538,16.846153846153847,B1
AR_gpt-4o_1_87_1729,18,2.162286981069231,5.0,10.61111111111111,10.61111111111111,12.555555555555555,B1
AR_gpt-4o_1_87_1730,12,2.3478034016636955,6.0,13.916666666666666,13.916666666666666,16.333333333333332,B1
AR_gpt-4o_1_87_1731,12,2.314690512788339,4.0,15.0,15.0,18.5,B2
AR_gpt-4o_1_87_1732,15,2.2190354480973675,5.0,14.8,14.8,17.666666666666668,B2
AR_gpt-4o_1_87_1733,16,2.2344393453768454,5.0,13.4375,13.4375,15.6875,B2
AR_gpt-4o_1_87_1734,15,2.235349344460597,5.0,16.2,16.2,19.133333333333333,B2
AR_gpt-4o_1_87_1735,15,2.240905522352891,6.0,14.133333333333333,14.133333333333333,16.733333333333334,B2
AR_gpt-4o_1_87_1736,14,2.258457866952449,5.0,13.928571428571429,13.928571428571429,16.714285714285715,B2
AR_gpt-4o_1_87_1737,16,2.3313119493969037,6.0,14.75,14.75,17.25,B2
AR_gpt-4o_1_87_1738,14,2.3234641781613834,6.0,17.0,17.0,19.714285714285715,B2
AR_gpt-4o_1_87_1739,15,2.32720026963061,6.0,14.466666666666667,14.466666666666667,17.0,B2
AR_gpt-4o_1_87_1740,14,2.3648524024994613,5.0,15.5,15.5,19.142857142857142,B2
AR_gpt-4o_1_88_1741,13,2.181328018122493,5.0,12.23076923076923,12.23076923076923,14.307692307692308,B1
AR_gpt-4o_1_88_1742,12,2.220508931857616,6.0,14.833333333333334,14.833333333333334,17.333333333333332,B1
AR_gpt-4o_1_88_1743,14,2.165295407207172,5.0,12.142857142857142,12.142857142857142,14.571428571428571,B1
AR_gpt-4o_1_88_1744,14,2.326144012383508,5.0,11.857142857142858,11.857142857142858,14.285714285714286,B1
AR_gpt-4o_1_88_1745,11,2.1574041942462996,5.0,14.272727272727273,14.272727272727273,16.636363636363637,B1
AR_gpt-4o_1_88_1746,13,2.246803046124313,5.0,11.846153846153847,11.846153846153847,14.23076923076923,B1
AR_gpt-4o_1_88_1747,12,2.2692069504569505,5.0,13.5,13.5,15.916666666666666,B1
AR_gpt-4o_1_88_1748,13,2.2752640915090305,5.0,12.307692307692308,12.307692307692308,14.461538461538462,B1
AR_gpt-4o_1_88_1749,11,2.115977013651514,6.0,14.272727272727273,14.272727272727273,16.272727272727273,B1
AR_gpt-4o_1_88_1750,13,2.166693921965415,5.0,14.0,14.0,16.307692307692307,B1
AR_gpt-4o_1_88_1751,14,2.212805646734218,5.0,11.714285714285714,11.714285714285714,13.714285714285714,B2
AR_gpt-4o_1_88_1752,13,2.1638499424479574,5.0,14.384615384615385,14.384615384615385,17.46153846153846,B2
AR_gpt-4o_1_88_1753,16,2.2722560425685425,5.0,12.75,12.75,15.125,B2
AR_gpt-4o_1_88_1754,16,2.257592963613184,5.0,12.375,12.4375,14.8125,B2
AR_gpt-4o_1_88_1755,11,2.099447370811007,6.0,19.272727272727273,19.272727272727273,23.0,B2
AR_gpt-4o_1_88_1756,12,2.263493844118844,5.0,15.916666666666666,15.916666666666666,18.75,B2
AR_gpt-4o_1_88_1757,15,2.1983634013045776,5.0,14.733333333333333,14.733333333333333,17.466666666666665,B2
AR_gpt-4o_1_88_1758,15,2.3617051335317587,5.0,14.066666666666666,14.066666666666666,16.466666666666665,B2
AR_gpt-4o_1_88_1759,12,2.28177513347792,5.0,14.083333333333334,14.083333333333334,16.666666666666668,B2
AR_gpt-4o_1_88_1760,15,2.291968216968217,5.0,12.466666666666667,12.466666666666667,14.733333333333333,B2
AR_gpt-4o_20_159_3161,14,2.374299113584828,5.0,6.5,6.5,8.0,A1
AR_gpt-4o_20_159_3162,18,2.381437389770723,6.0,6.444444444444445,6.444444444444445,8.166666666666666,A1
AR_gpt-4o_20_159_3163,23,2.3032263630089718,6.0,6.391304347826087,6.391304347826087,8.0,A1
AR_gpt-4o_20_159_3164,13,2.2081501831501833,5.0,7.076923076923077,7.076923076923077,8.692307692307692,A1
AR_gpt-4o_20_159_3165,19,2.4361111111111113,5.0,5.157894736842105,5.157894736842105,6.315789473684211,A1
AR_gpt-4o_20_159_3166,21,2.4749622071050643,5.0,6.095238095238095,6.095238095238095,7.380952380952381,A1
AR_gpt-4o_20_159_3167,13,2.4023504273504273,5.0,6.076923076923077,6.076923076923077,7.615384615384615,A1
AR_gpt-4o_20_159_3168,20,2.2530357142857143,5.0,6.7,6.7,8.65,A1
AR_gpt-4o_20_159_3169,25,2.3668412698412697,5.0,4.8,4.8,6.08,A1
AR_gpt-4o_20_159_3170,18,2.373456790123457,5.0,6.444444444444445,6.444444444444445,8.11111111111111,A1
AR_gpt-4o_20_159_3171,18,2.2941487524820854,5.0,8.38888888888889,8.38888888888889,10.277777777777779,A2
AR_gpt-4o_20_159_3172,13,2.4454077973308745,5.0,9.76923076923077,9.76923076923077,11.615384615384615,A2
AR_gpt-4o_20_159_3173,12,2.32417963980464,5.0,14.75,14.75,16.916666666666668,A2
AR_gpt-4o_20_159_3174,13,2.321005810428887,5.0,11.461538461538462,11.461538461538462,14.076923076923077,A2
AR_gpt-4o_20_159_3175,15,2.4402717652717656,5.0,9.2,9.2,10.933333333333334,A2
AR_gpt-4o_20_159_3176,10,2.3665079270450113,5.0,16.1,16.1,19.8,A2
AR_gpt-4o_20_159_3177,18,2.394862390695724,5.0,9.333333333333334,9.333333333333334,10.666666666666666,A2
AR_gpt-4o_20_159_3178,14,2.447531436817151,5.0,10.714285714285714,10.714285714285714,12.642857142857142,A2
AR_gpt-4o_20_159_3179,14,2.3484443136228847,5.0,11.142857142857142,11.142857142857142,13.928571428571429,A2
AR_gpt-4o_20_159_3180,15,2.4394566544566545,5.0,11.933333333333334,11.933333333333334,14.466666666666667,A2
AR_gpt-4o_20_160_3181,14,2.3539732897207464,6.0,15.785714285714286,15.785714285714286,18.142857142857142,B1
AR_gpt-4o_20_160_3182,8,2.428171596921597,5.0,18.875,18.875,22.875,B1
AR_gpt-4o_20_160_3183,12,2.3706908831908833,5.0,15.25,15.25,18.0,B1
AR_gpt-4o_20_160_3184,12,2.5411178173678173,6.0,14.916666666666666,14.916666666666666,18.583333333333332,B1
AR_gpt-4o_20_160_3185,14,2.4336988269319098,5.0,14.857142857142858,14.857142857142858,18.071428571428573,B1
AR_gpt-4o_20_160_3186,9,2.502747926594676,5.0,19.444444444444443,19.444444444444443,22.666666666666668,B1
AR_gpt-4o_20_160_3187,11,2.491303510860029,5.0,18.09090909090909,18.09090909090909,21.636363636363637,B1
AR_gpt-4o_20_160_3188,12,2.288686371055297,5.0,17.916666666666668,17.916666666666668,21.166666666666668,B1
AR_gpt-4o_20_160_3189,12,2.4234928651595316,5.0,17.5,17.5,20.166666666666668,B1
AR_gpt-4o_20_160_3190,14,2.452746378271588,6.0,12.785714285714286,12.785714285714286,15.071428571428571,B1
AR_gpt-4o_20_160_3191,15,2.479319611035297,5.0,16.6,16.6,19.6,B2
AR_gpt-4o_20_160_3192,14,2.365778184917565,5.0,17.785714285714285,17.785714285714285,21.428571428571427,B2
AR_gpt-4o_20_160_3193,16,2.4510065317052714,5.0,15.375,15.375,17.625,B2
AR_gpt-4o_20_160_3194,12,2.375599666354996,5.0,21.583333333333332,21.583333333333332,26.333333333333332,B2
AR_gpt-4o_20_160_3195,12,2.5366739649736965,5.0,19.75,19.75,23.25,B2
AR_gpt-4o_20_160_3196,12,2.414457527072296,6.0,19.333333333333332,19.333333333333332,22.583333333333332,B2
AR_gpt-4o_20_160_3197,14,2.435868963584967,5.0,17.642857142857142,17.642857142857142,21.357142857142858,B2
AR_gpt-4o_20_160_3198,13,2.3904639804639802,5.0,15.692307692307692,15.692307692307692,18.846153846153847,B2
AR_gpt-4o_20_160_3199,14,2.5135055577254826,5.0,15.5,15.5,17.785714285714285,B2
AR_gpt-4o_20_160_3200,13,2.4140894896923766,6.0,18.46153846153846,18.46153846153846,21.76923076923077,B2
AR_gpt-4o_20_161_3201,14,2.4229163934247056,5.0,18.642857142857142,18.642857142857142,22.285714285714285,C1
AR_gpt-4o_20_161_3202,13,2.4634165284894753,6.0,18.23076923076923,18.23076923076923,22.0,C1
AR_gpt-4o_20_161_3203,8,2.510444485471425,5.0,22.125,22.125,25.0,C1
AR_gpt-4o_20_161_3204,15,2.435850116719682,5.0,16.333333333333332,16.333333333333332,19.933333333333334,C1
AR_gpt-4o_20_161_3205,11,2.427655440346828,6.0,20.272727272727273,20.272727272727273,24.636363636363637,C1
AR_gpt-4o_20_161_3206,13,2.4661568057009,5.0,18.692307692307693,18.692307692307693,22.153846153846153,C1
AR_gpt-4o_20_161_3207,14,2.365546464199715,6.0,17.357142857142858,17.357142857142858,20.357142857142858,C1
AR_gpt-4o_20_161_3208,16,2.3799018301396018,6.0,16.125,16.125,19.625,C1
AR_gpt-4o_20_161_3209,13,2.398389234031649,6.0,16.846153846153847,16.846153846153847,19.53846153846154,C1
AR_gpt-4o_20_161_3210,14,2.4003087792514606,6.0,17.357142857142858,17.357142857142858,20.285714285714285,C1
AR_gpt-4o_20_161_3211,14,2.471767312900765,6.0,22.5,22.5,27.214285714285715,C2
AR_gpt-4o_20_161_3212,17,2.4154835386687115,6.0,17.235294117647058,17.235294117647058,20.823529411764707,C2
AR_gpt-4o_20_161_3213,15,2.4760390749601275,6.0,18.533333333333335,18.533333333333335,22.466666666666665,C2
AR_gpt-4o_20_161_3214,15,2.4092633955275025,5.0,18.533333333333335,18.533333333333335,22.933333333333334,C2
AR_gpt-4o_20_161_3215,16,2.4155688071704486,5.0,19.75,19.75,22.8125,C2
AR_gpt-4o_20_161_3216,14,2.332157584884567,5.0,18.0,18.0,21.071428571428573,C2
AR_gpt-4o_20_161_3217,16,2.476996926006739,6.0,19.3125,19.3125,23.3125,C2
AR_gpt-4o_20_161_3218,12,2.4075838945860073,6.0,22.583333333333332,22.583333333333332,26.416666666666668,C2
AR_gpt-4o_20_161_3219,15,2.4412922331240803,5.0,20.6,20.6,24.266666666666666,C2
AR_gpt-4o_20_161_3220,14,2.3487006748472914,5.0,19.071428571428573,19.071428571428573,22.071428571428573,C2
AR_gpt-4o_2_143_2841,13,2.1638310126670453,5.0,16.384615384615383,16.384615384615383,19.23076923076923,C1
AR_gpt-4o_2_143_2842,13,2.2785353535353536,6.0,19.384615384615383,19.384615384615383,22.53846153846154,C1
AR_gpt-4o_2_143_2843,11,2.210910234104014,5.0,17.90909090909091,17.90909090909091,22.272727272727273,C1
AR_gpt-4o_2_143_2844,13,2.390172687349681,6.0,19.23076923076923,19.23076923076923,22.923076923076923,C1
AR_gpt-4o_2_143_2845,12,2.25814220535235,5.0,18.916666666666668,18.916666666666668,22.333333333333332,C1
AR_gpt-4o_2_143_2846,15,2.2808609364491716,6.0,15.533333333333333,15.533333333333333,18.066666666666666,C1
AR_gpt-4o_2_143_2847,14,2.243588494838495,5.0,16.642857142857142,16.642857142857142,19.5,C1
AR_gpt-4o_2_143_2848,14,2.3010818011948717,5.0,17.785714285714285,17.785714285714285,20.642857142857142,C1
AR_gpt-4o_2_143_2849,13,2.332354429130447,6.0,17.46153846153846,17.46153846153846,20.46153846153846,C1
AR_gpt-4o_2_143_2850,17,2.215614102697829,5.0,17.11764705882353,17.11764705882353,20.58823529411765,C1
AR_gpt-4o_2_143_2851,14,2.2630053730894066,5.0,19.571428571428573,19.571428571428573,23.071428571428573,C2
AR_gpt-4o_2_143_2852,15,2.2592162020829267,7.0,19.333333333333332,19.333333333333332,22.533333333333335,C2
AR_gpt-4o_2_143_2853,13,2.2753182463589705,6.0,20.76923076923077,20.76923076923077,24.384615384615383,C2
AR_gpt-4o_2_143_2854,16,2.2753342303725548,5.0,17.4375,17.4375,20.0625,C2
AR_gpt-4o_2_143_2855,15,2.1275503470694614,5.0,16.466666666666665,16.466666666666665,19.6,C2
AR_gpt-4o_2_143_2856,15,2.2199006054460515,7.0,17.4,17.4,20.666666666666668,C2
AR_gpt-4o_2_143_2857,14,2.278041071501064,5.0,19.428571428571427,19.428571428571427,22.571428571428573,C2
AR_gpt-4o_2_143_2858,15,2.1762171121953733,5.0,17.333333333333332,17.333333333333332,20.6,C2
AR_gpt-4o_2_143_2859,13,2.251399879138216,7.0,20.153846153846153,20.153846153846153,23.615384615384617,C2
AR_gpt-4o_2_143_2860,14,2.2420246025044785,5.0,18.0,18.0,20.857142857142858,C2
AR_gpt-4o_2_144_2861,14,2.3520114728987296,5.0,16.785714285714285,16.785714285714285,19.928571428571427,C1
AR_gpt-4o_2_144_2862,16,2.4905988224559237,6.0,15.4375,15.4375,17.8125,C1
AR_gpt-4o_2_144_2863,15,2.323201613201613,5.0,16.266666666666666,16.266666666666666,18.266666666666666,C1
AR_gpt-4o_2_144_2864,19,2.4656862967253965,6.0,13.842105263157896,13.842105263157896,16.42105263157895,C1
AR_gpt-4o_2_144_2865,14,2.371535763428178,5.0,18.285714285714285,18.285714285714285,20.857142857142858,C1
AR_gpt-4o_2_144_2866,15,2.1970881904473236,5.0,16.066666666666666,16.066666666666666,19.066666666666666,C1
AR_gpt-4o_2_144_2867,15,2.2416388241388243,6.0,16.933333333333334,16.933333333333334,19.6,C1
AR_gpt-4o_2_144_2868,17,2.31326595231394,5.0,13.882352941176471,13.882352941176471,16.235294117647058,C1
AR_gpt-4o_2_144_2869,19,2.205045540973023,6.0,14.789473684210526,14.789473684210526,17.157894736842106,C1
AR_gpt-4o_2_144_2870,18,2.2870786469649595,6.0,14.38888888888889,14.38888888888889,16.833333333333332,C1
AR_gpt-4o_2_144_2871,18,2.3515031265031263,6.0,14.777777777777779,14.777777777777779,17.333333333333332,C2
AR_gpt-4o_2_144_2872,16,2.2896110017433546,5.0,15.6875,15.6875,18.25,C2
AR_gpt-4o_2_144_2873,16,2.2819726535719185,6.0,16.0,16.0,18.9375,C2
AR_gpt-4o_2_144_2874,17,2.3811493725421062,6.0,14.764705882352942,14.764705882352942,17.352941176470587,C2
AR_gpt-4o_2_144_2875,19,2.3282760137677037,6.0,14.421052631578947,14.421052631578947,17.0,C2
AR_gpt-4o_2_144_2876,16,2.434161014276942,6.0,15.0,15.0,17.75,C2
AR_gpt-4o_2_144_2877,15,2.3263267941228865,6.0,19.2,19.2,22.2,C2
AR_gpt-4o_2_144_2878,12,2.355444385407621,6.0,16.666666666666668,16.666666666666668,19.083333333333332,C2
AR_gpt-4o_2_144_2879,19,2.310360691939639,6.0,15.789473684210526,15.789473684210526,19.0,C2
